sme_id,date,year,month,quarter,industry,state,grid_factor,tariff_per_kwh,monthly_kwh,fuel_litres,fuel_type,electricity_co2_kg,fuel_co2_kg,total_co2_kg,electricity_cost_rs,is_monsoon,is_peak_month,is_festival_month,kwh_rolling_3m,kwh_rolling_6m,kwh_lag_1m,kwh_lag_3m,co2_rolling_3m
SME_0003,2024-04-20,2024,4,2,plastics,telangana,0.74,7.99,19017.02,0.0,none,14072.59,0.0,14072.59,151992.94,0,1,0,15236.42,14479.72,15438.25,13137.68,11274.95
SME_0003,2024-05-20,2024,5,2,plastics,telangana,0.74,7.99,18452.37,0.0,none,13654.75,0.0,13654.75,147480.0,0,1,0,17635.88,14855.18,19017.02,11253.99,13050.55
SME_0003,2024-06-19,2024,6,2,plastics,telangana,0.74,7.99,13362.21,0.0,none,9888.04,0.0,9888.04,106797.05,1,0,0,16943.87,15110.25,18452.37,15438.25,12538.46
SME_0003,2024-07-19,2024,7,3,plastics,telangana,0.74,7.99,12892.62,0.0,none,9540.54,0.0,9540.54,103043.87,1,0,0,14902.4,15069.41,13362.21,19017.02,11027.78
SME_0003,2024-08-18,2024,8,3,plastics,telangana,0.74,7.99,11073.57,0.0,none,8194.44,0.0,8194.44,88505.17,1,0,0,12442.8,15039.34,12892.62,18452.37,9207.67
SME_0003,2024-09-17,2024,9,3,plastics,telangana,0.74,7.99,11732.06,0.0,none,8681.72,0.0,8681.72,93768.13,1,0,0,11899.42,14421.64,11073.57,13362.21,8805.57
SME_0003,2024-10-17,2024,10,4,plastics,telangana,0.74,7.99,16806.65,0.0,none,12436.92,0.0,12436.92,134326.63,0,1,1,13204.09,14053.25,11732.06,12892.62,9771.03
SME_0003,2024-11-16,2024,11,4,plastics,telangana,0.74,7.99,15443.57,0.0,none,11428.24,0.0,11428.24,123432.26,0,1,1,14660.76,13551.78,16806.65,11073.57,10848.96
SME_0004,2022-01-01,2022,1,1,steel,kerala,0.42,7.19,62547.63,1250.95,diesel,26270.0,3352.55,29622.55,449809.17,0,1,0,62547.63,62547.63,62547.63,62547.63,29622.55
SME_0004,2022-01-31,2022,1,1,steel,kerala,0.42,7.19,52925.81,1054.12,diesel,22228.84,2825.04,25053.88,380614.17,0,1,0,57736.72,57736.72,62547.63,62547.63,27338.22
SME_0004,2022-03-02,2022,3,1,steel,kerala,0.42,7.19,59045.96,1077.82,diesel,24799.3,2888.56,27687.86,424627.03,0,1,0,58173.13,58173.13,52925.81,62547.63,27454.76
SME_0004,2022-04-01,2022,4,2,steel,kerala,0.42,7.19,46298.11,831.39,diesel,19445.21,2228.13,21673.34,332951.29,0,0,0,52756.63,55204.38,59045.96,62547.63,24805.03
SME_0004,2022-05-01,2022,5,2,steel,kerala,0.42,7.19,55761.83,1009.53,diesel,23419.97,2705.54,26125.51,401009.32,0,0,0,53701.97,55315.87,46298.11,52925.81,25162.24
SME_0004,2022-05-31,2022,5,2,steel,kerala,0.42,7.19,58581.47,1056.25,diesel,24604.22,2830.75,27434.97,421286.66,0,0,0,53547.14,55860.14,55761.83,59045.96,25077.94
SME_0004,2022-06-30,2022,6,2,steel,kerala,0.42,7.19,52582.44,977.14,diesel,22084.62,2618.74,24703.36,378144.84,1,0,0,55641.91,54199.27,58581.47,46298.11,26087.95
SME_0004,2022-07-30,2022,7,3,steel,kerala,0.42,7.19,48549.53,1025.51,diesel,20390.8,2748.37,23139.17,349142.3,1,0,0,53237.81,53469.89,52582.44,55761.83,25092.5
SME_0004,2022-08-29,2022,8,3,steel,kerala,0.42,7.19,38655.18,856.02,diesel,16235.18,2294.13,18529.31,277987.42,1,0,0,46595.72,50071.43,48549.53,58581.47,22123.95
SME_0004,2022-09-28,2022,9,3,steel,kerala,0.42,7.19,45061.93,951.02,diesel,18926.01,2548.73,21474.74,324061.35,1,0,0,44088.88,49865.4,38655.18,52582.44,21047.74
SME_0004,2022-10-28,2022,10,4,steel,kerala,0.42,7.19,50914.48,1005.72,diesel,21384.08,2695.33,24079.41,366149.76,0,1,1,44877.2,49057.5,45061.93,48549.53,21361.15
SME_0004,2022-11-27,2022,11,4,steel,kerala,0.42,7.19,55474.44,1075.42,diesel,23299.26,2882.13,26181.39,398942.56,0,1,1,50483.62,48539.67,50914.48,38655.18,23911.85
SME_0004,2022-12-27,2022,12,4,steel,kerala,0.42,7.19,63229.22,1267.75,diesel,26556.27,3397.57,29953.84,454710.8,0,1,0,56539.38,50314.13,55474.44,45061.93,26738.21
SME_0004,2023-01-26,2023,1,1,steel,kerala,0.42,7.19,59952.34,1137.44,diesel,25179.98,3048.34,28228.32,431145.23,0,1,0,59552.0,52214.6,63229.22,50914.48,28121.18
SME_0004,2023-02-25,2023,2,1,steel,kerala,0.42,7.19,72580.92,1306.29,diesel,30483.99,3500.86,33984.85,521963.23,0,1,0,65254.16,57868.89,59952.34,55474.44,30722.34
SME_0004,2023-03-27,2023,3,1,steel,kerala,0.42,7.19,70890.04,1228.05,diesel,29773.82,3291.17,33064.99,509803.33,0,1,0,67807.77,62173.57,72580.92,63229.22,31759.39
SME_0004,2023-04-26,2023,4,2,steel,kerala,0.42,7.19,70028.29,1193.66,diesel,29411.88,3199.01,32610.89,503606.08,0,0,0,71166.42,65359.21,70890.04,59952.34,33220.24
SME_0004,2023-05-26,2023,5,2,steel,kerala,0.42,7.19,55045.1,946.14,diesel,23118.94,2535.66,25654.6,395854.98,0,0,0,65321.14,65287.65,70028.29,72580.92,30443.49
SME_0004,2023-06-25,2023,6,2,steel,kerala,0.42,7.19,45461.68,805.52,diesel,19093.91,2158.79,21252.7,326936.14,1,0,0,56845.02,62326.4,55045.1,70890.04,26506.06
SME_0004,2023-07-25,2023,7,3,steel,kerala,0.42,7.19,46371.06,934.12,diesel,19475.85,2503.44,21979.29,333475.91,1,0,0,48959.28,60062.85,45461.68,70028.29,22962.2
SME_0004,2023-08-24,2023,8,3,steel,kerala,0.42,7.19,40102.36,847.08,diesel,16842.99,2270.17,19113.16,288394.77,1,0,0,43978.37,54649.76,46371.06,55045.1,20781.72
SME_0004,2023-09-23,2023,9,3,steel,kerala,0.42,7.19,51103.75,1028.95,diesel,21463.58,2757.59,24221.17,367510.89,1,0,0,45859.06,51352.04,40102.36,45461.68,21771.21
SME_0004,2023-10-23,2023,10,4,steel,kerala,0.42,7.19,62087.57,1170.25,diesel,26076.78,3136.27,29213.05,446500.66,0,1,1,51097.89,50028.59,51103.75,46371.06,24182.46
SME_0004,2023-11-22,2023,11,4,steel,kerala,0.42,7.19,62123.24,1149.36,diesel,26091.76,3080.28,29172.04,446757.18,0,1,1,58438.19,51208.28,62087.57,40102.36,27535.42
SME_0004,2023-12-22,2023,12,4,steel,kerala,0.42,7.19,60134.06,1150.89,diesel,25256.31,3084.39,28340.7,432452.06,0,1,0,61448.29,53653.67,62123.24,51103.75,28908.6
SME_0004,2024-01-21,2024,1,1,steel,kerala,0.42,7.19,69100.58,1251.63,diesel,29022.24,3354.37,32376.61,496934.49,0,1,0,63785.96,57441.93,60134.06,62087.57,29963.12
SME_0004,2024-02-20,2024,2,1,steel,kerala,0.42,7.19,64741.1,1112.63,diesel,27191.26,2981.85,30173.11,465583.43,0,1,0,64658.58,61548.38,69100.58,62123.24,30296.81
SME_0004,2024-03-21,2024,3,1,steel,kerala,0.42,7.19,75910.11,1255.91,diesel,31882.25,3365.84,35248.09,545904.99,0,1,0,69917.26,65682.78,64741.1,60134.06,32599.27
SME_0004,2024-04-20,2024,4,2,steel,kerala,0.42,7.19,63588.31,1035.36,diesel,26707.09,2774.76,29481.85,457293.18,0,0,0,68079.84,65932.9,75910.11,69100.58,31634.35
SME_0004,2024-05-20,2024,5,2,steel,kerala,0.42,7.19,55127.14,905.28,diesel,23153.4,2426.15,25579.55,396444.96,0,0,0,64875.19,64766.88,63588.31,64741.1,30103.16
SME_0004,2024-06-19,2024,6,2,steel,kerala,0.42,7.19,50235.56,850.55,diesel,21098.94,2279.47,23378.41,361267.33,1,0,0,56317.0,63117.13,55127.14,75910.11,26146.6
SME_0004,2024-07-19,2024,7,3,steel,kerala,0.42,7.19,46190.14,889.27,diesel,19399.86,2383.24,21783.1,332174.83,1,0,0,50517.61,59298.73,50235.56,63588.31,23580.35
SME_0004,2024-08-18,2024,8,3,steel,kerala,0.42,7.19,49720.55,1003.91,diesel,20882.63,2690.48,23573.11,357563.65,1,0,0,48715.42,56795.3,46190.14,55127.14,22911.54
SME_0004,2024-09-17,2024,9,3,steel,kerala,0.42,7.19,49145.29,946.02,diesel,20641.02,2535.33,23176.35,353426.69,1,0,0,48351.99,52334.5,49720.55,50235.56,22844.19
SME_0004,2024-10-17,2024,10,4,steel,kerala,0.42,7.19,68733.89,1238.78,diesel,28868.23,3319.93,32188.16,494297.45,0,1,1,55866.58,53192.1,49145.29,46190.14,26312.54
SME_0004,2024-11-16,2024,11,4,steel,kerala,0.42,7.19,77472.9,1370.8,diesel,32538.62,3673.74,36212.36,557143.74,0,1,1,65117.36,56916.39,68733.89,49720.55,30525.62
SME_0005,2022-01-01,2022,1,1,cement,bihar,0.84,7.46,90632.9,1812.66,diesel,76131.64,4857.93,80989.57,675723.1,0,1,0,90632.9,90632.9,90632.9,90632.9,80989.57
SME_0005,2022-01-31,2022,1,1,cement,bihar,0.84,7.46,82729.92,1647.73,diesel,69493.13,4415.92,73909.05,616801.61,0,1,0,86681.41,86681.41,90632.9,90632.9,77449.31
SME_0005,2022-03-02,2022,3,1,cement,bihar,0.84,7.46,97641.42,1782.33,diesel,82018.79,4776.64,86795.43,727975.86,0,1,0,90334.75,90334.75,82729.92,90632.9,80564.68
SME_0005,2022-04-01,2022,4,2,cement,bihar,0.84,7.46,66053.17,1186.14,diesel,55484.66,3178.86,58663.52,492466.35,0,0,0,82141.5,84264.35,97641.42,90632.9,73122.67
SME_0005,2022-05-01,2022,5,2,cement,bihar,0.84,7.46,53527.0,969.07,diesel,44962.68,2597.11,47559.79,399076.17,0,0,0,72407.2,78116.88,66053.17,82729.92,64339.58
SME_0005,2022-05-31,2022,5,2,cement,bihar,0.84,7.46,67663.09,1219.99,diesel,56837.0,3269.57,60106.57,504469.27,0,0,0,62414.42,76374.58,53527.0,97641.42,55443.29
SME_0005,2022-06-30,2022,6,2,cement,bihar,0.84,7.46,62900.08,1168.87,diesel,52836.07,3132.57,55968.64,468958.15,1,0,0,61363.39,71752.45,67663.09,66053.17,54545.0
SME_0005,2022-07-30,2022,7,3,cement,bihar,0.84,7.46,47679.15,1007.13,diesel,40050.49,2699.11,42749.6,355476.91,1,0,0,59414.11,65910.65,62900.08,53527.0,52941.6
SME_0005,2022-08-29,2022,8,3,cement,bihar,0.84,7.46,49875.14,1104.49,diesel,41895.12,2960.03,44855.15,371849.34,1,0,0,53484.79,57949.6,47679.15,67663.09,47857.8
SME_0005,2022-09-28,2022,9,3,cement,bihar,0.84,7.46,52093.62,1099.43,diesel,43758.64,2946.47,46705.11,388389.45,1,0,0,49882.64,55623.01,49875.14,62900.08,44769.95
SME_0005,2022-10-28,2022,10,4,cement,bihar,0.84,7.46,83188.84,1643.24,diesel,69878.63,4403.88,74282.51,620223.13,0,1,1,61719.2,60566.65,52093.62,47679.15,55280.92
SME_0005,2022-11-27,2022,11,4,cement,bihar,0.84,7.46,91935.65,1782.25,diesel,77225.95,4776.43,82002.38,685435.89,0,1,1,75739.37,64612.08,83188.84,49875.14,67663.33
SME_0005,2022-12-27,2022,12,4,cement,bihar,0.84,7.46,93512.68,1874.94,diesel,78550.65,5024.84,83575.49,697193.61,0,1,0,89545.72,69714.18,91935.65,52093.62,79953.46
SME_0005,2023-01-26,2023,1,1,cement,bihar,0.84,7.46,86468.6,1640.51,diesel,72633.62,4396.57,77030.19,644675.73,0,1,0,90638.98,76179.09,93512.68,83188.84,80869.35
SME_0005,2023-02-25,2023,2,1,cement,bihar,0.84,7.46,103206.58,1857.49,diesel,86693.53,4978.07,91671.6,769467.49,0,1,0,94395.95,85067.66,86468.6,91935.65,84092.43
SME_0005,2023-03-27,2023,3,1,cement,bihar,0.84,7.46,103982.02,1801.31,diesel,87344.9,4827.51,92172.41,775248.87,0,1,0,97885.73,93715.73,103206.58,93512.68,86958.07
SME_0005,2023-04-26,2023,4,2,cement,bihar,0.84,7.46,64343.1,1096.76,diesel,54048.2,2939.32,56987.52,479716.74,0,0,0,90510.57,90574.77,103982.02,86468.6,80277.18
SME_0005,2023-05-26,2023,5,2,cement,bihar,0.84,7.46,63457.79,1090.74,diesel,53304.54,2923.18,56227.72,473116.22,0,0,0,77260.97,85828.46,64343.1,103206.58,68462.55
SME_0005,2023-06-25,2023,6,2,cement,bihar,0.84,7.46,53520.8,948.32,diesel,44957.47,2541.5,47498.97,399029.94,1,0,0,60440.56,79163.15,63457.79,103982.02,53571.4
SME_0005,2023-07-25,2023,7,3,cement,bihar,0.84,7.46,45223.43,911.0,diesel,37987.68,2441.48,40429.16,337168.03,1,0,0,54067.34,72288.95,53520.8,64343.1,48051.95
SME_0005,2023-08-24,2023,8,3,cement,bihar,0.84,7.46,51580.96,1089.55,diesel,43328.01,2919.99,46248.0,384567.26,1,0,0,50108.4,63684.68,45223.43,63457.79,44725.38
SME_0005,2023-09-23,2023,9,3,cement,bihar,0.84,7.46,48678.38,980.12,diesel,40889.84,2626.72,43516.56,362926.77,1,0,0,48494.26,54467.41,51580.96,53520.8,43397.91
SME_0005,2023-10-23,2023,10,4,cement,bihar,0.84,7.46,86629.03,1632.82,diesel,72768.39,4375.96,77144.35,645871.83,0,1,1,62296.12,58181.73,48678.38,45223.43,55636.3
SME_0005,2023-11-22,2023,11,4,cement,bihar,0.84,7.46,83867.96,1551.67,diesel,70449.09,4158.48,74607.57,625286.38,0,1,1,73058.46,61583.43,86629.03,51580.96,65089.49
SME_0005,2023-12-22,2023,12,4,cement,bihar,0.84,7.46,70334.9,1346.12,diesel,59081.32,3607.6,62688.92,524389.23,0,1,0,80277.3,64385.78,83867.96,48678.38,71480.28
SME_0005,2024-01-21,2024,1,1,cement,bihar,0.84,7.46,93737.49,1697.89,diesel,78739.49,4550.35,83289.84,698869.7,0,1,0,82646.78,72471.45,70334.9,86629.03,73528.78
SME_0005,2024-02-20,2024,2,1,cement,bihar,0.84,7.46,91433.42,1571.36,diesel,76804.07,4211.24,81015.31,681691.46,0,1,0,85168.6,79113.53,93737.49,83867.96,75664.69
SME_0005,2024-03-21,2024,3,1,cement,bihar,0.84,7.46,99878.44,1652.46,diesel,83897.89,4428.59,88326.48,744654.2,0,1,0,95016.45,87646.87,91433.42,70334.9,84210.54
SME_0005,2024-04-20,2024,4,2,cement,bihar,0.84,7.46,59950.57,976.13,diesel,50358.48,2616.03,52974.51,446967.77,0,0,0,83754.14,83200.46,99878.44,93737.49,74105.43
SME_0005,2024-05-20,2024,5,2,cement,bihar,0.84,7.46,63085.47,1035.97,diesel,52991.79,2776.4,55768.19,470340.35,0,0,0,74304.83,79736.72,59950.57,91433.42,65689.73
SME_0005,2024-06-19,2024,6,2,cement,bihar,0.84,7.46,73184.89,1239.11,diesel,61475.31,3320.81,64796.12,545637.63,1,0,0,65406.98,80211.71,63085.47,99878.44,57846.27
SME_0005,2024-07-19,2024,7,3,cement,bihar,0.84,7.46,56389.82,1085.64,diesel,47367.45,2909.52,50276.97,420420.22,1,0,0,64220.06,73987.1,73184.89,59950.57,56947.09
SME_0005,2024-08-18,2024,8,3,cement,bihar,0.84,7.46,56003.04,1130.77,diesel,47042.55,3030.46,50073.01,417536.55,1,0,0,61859.25,68082.04,56389.82,63085.47,55048.7
SME_0005,2024-09-17,2024,9,3,cement,bihar,0.84,7.46,48605.97,935.64,diesel,40829.01,2507.52,43336.53,362386.91,1,0,0,53666.28,59536.63,56003.04,73184.89,47895.5
SME_0005,2024-10-17,2024,10,4,cement,bihar,0.84,7.46,112687.31,2030.95,diesel,94657.34,5442.95,100100.29,840152.07,0,1,1,72432.11,68326.08,48605.97,56389.82,64503.28
SME_0005,2024-11-16,2024,11,4,cement,bihar,0.84,7.46,109727.08,1941.51,diesel,92170.75,5203.25,97374.0,818081.77,0,1,1,90340.12,76099.68,112687.31,56003.04,80270.27
SME_0006,2022-01-01,2022,1,1,chemicals,uttar_pradesh,0.85,8.91,46553.21,931.06,diesel,39570.23,2495.24,42065.47,414951.75,0,0,0,46553.21,46553.21,46553.21,46553.21,42065.47
SME_0006,2022-01-31,2022,1,1,chemicals,uttar_pradesh,0.85,8.91,39620.17,789.77,diesel,33677.14,2116.58,35793.72,353154.14,0,0,0,43086.69,43086.69,46553.21,46553.21,38929.6
SME_0006,2022-03-02,2022,3,1,chemicals,uttar_pradesh,0.85,8.91,57110.47,1044.21,diesel,48543.9,2798.48,51342.38,509053.82,0,1,0,47761.28,47761.28,39620.17,46553.21,43067.19
SME_0006,2022-04-01,2022,4,2,chemicals,uttar_pradesh,0.85,8.91,50572.0,910.39,diesel,42986.2,2439.85,45426.05,450773.21,0,1,0,49100.88,48463.96,57110.47,46553.21,44187.38
SME_0006,2022-05-01,2022,5,2,chemicals,uttar_pradesh,0.85,8.91,55519.43,1008.44,diesel,47191.52,2702.62,49894.14,494872.1,0,1,0,54400.63,49875.06,50572.0,39620.17,48887.52
SME_0006,2022-05-31,2022,5,2,chemicals,uttar_pradesh,0.85,8.91,70388.57,1274.33,diesel,59830.28,3415.2,63245.48,627408.09,0,1,0,58826.67,53293.98,55519.43,57110.47,52855.22
SME_0006,2022-06-30,2022,6,2,chemicals,uttar_pradesh,0.85,8.91,43620.47,814.57,diesel,37077.4,2183.05,39260.45,388810.79,1,0,0,56509.49,52805.18,70388.57,50572.0,50800.02
SME_0006,2022-07-30,2022,7,3,chemicals,uttar_pradesh,0.85,8.91,41749.79,815.96,diesel,35487.32,2186.77,37674.09,372136.5,1,0,0,51919.61,53160.12,43620.47,55519.43,46726.67
SME_0006,2022-08-29,2022,8,3,chemicals,uttar_pradesh,0.85,8.91,42403.72,869.52,diesel,36043.16,2330.31,38373.47,377965.3,1,0,0,42591.33,50709.0,41749.79,70388.57,38436.0
SME_0006,2022-09-28,2022,9,3,chemicals,uttar_pradesh,0.85,8.91,43117.1,916.61,diesel,36649.53,2456.51,39106.04,384324.01,1,1,0,42423.54,49466.51,42403.72,43620.47,38384.53
SME_0006,2022-10-28,2022,10,4,chemicals,uttar_pradesh,0.85,8.91,60068.04,1196.1,diesel,51057.83,3205.55,54263.38,535416.11,0,1,1,48529.62,50224.62,43117.1,41749.79,43914.3
SME_0006,2022-11-27,2022,11,4,chemicals,uttar_pradesh,0.85,8.91,48548.22,949.47,diesel,41265.99,2544.58,43810.57,432734.26,0,0,1,50577.79,46584.56,60068.04,42403.72,45726.66
SME_0006,2022-12-27,2022,12,4,chemicals,uttar_pradesh,0.85,8.91,43202.25,874.54,diesel,36721.91,2343.77,39065.68,385082.99,0,0,0,50606.17,46514.85,48548.22,43117.1,45713.21
SME_0006,2023-01-26,2023,1,1,chemicals,uttar_pradesh,0.85,8.91,51222.95,981.91,diesel,43539.51,2631.52,46171.03,456575.45,0,0,0,47657.81,48093.71,43202.25,60068.04,43015.76
SME_0006,2023-02-25,2023,2,1,chemicals,uttar_pradesh,0.85,8.91,40164.34,730.93,diesel,34139.69,1958.89,36098.58,358004.6,0,0,0,44863.18,47720.48,51222.95,48548.22,40445.1
SME_0006,2023-03-27,2023,3,1,chemicals,uttar_pradesh,0.85,8.91,73833.56,1294.27,diesel,62758.53,3468.64,66227.17,658114.98,0,1,0,55073.62,52839.89,40164.34,43202.25,49498.93
SME_0006,2023-04-26,2023,4,2,chemicals,uttar_pradesh,0.85,8.91,58682.6,1012.93,diesel,49880.21,2714.65,52594.86,523067.0,0,1,0,57560.17,52608.99,73833.56,51222.95,51640.2
SME_0006,2023-05-26,2023,5,2,chemicals,uttar_pradesh,0.85,8.91,54706.01,952.92,diesel,46500.11,2553.83,49053.94,487621.68,0,1,0,62407.39,53635.28,58682.6,40164.34,55958.66
SME_0006,2023-06-25,2023,6,2,chemicals,uttar_pradesh,0.85,8.91,45785.32,822.74,diesel,38917.52,2204.94,41122.46,408107.17,1,0,0,53057.98,54065.8,54706.01,73833.56,47590.42
SME_0006,2023-07-25,2023,7,3,chemicals,uttar_pradesh,0.85,8.91,53193.52,1000.51,diesel,45214.49,2681.37,47895.86,474140.11,1,0,0,51228.28,54394.23,45785.32,58682.6,46024.09
SME_0006,2023-08-24,2023,8,3,chemicals,uttar_pradesh,0.85,8.91,42615.97,841.1,diesel,36223.57,2254.15,38477.72,379857.19,1,0,0,47198.27,54802.83,53193.52,54706.01,42498.68
SME_0006,2023-09-23,2023,9,3,chemicals,uttar_pradesh,0.85,8.91,48420.87,990.88,diesel,41157.74,2655.56,43813.3,431599.13,1,1,0,48076.79,50567.38,42615.97,45785.32,43395.63
SME_0006,2023-10-23,2023,10,4,chemicals,uttar_pradesh,0.85,8.91,49622.47,951.28,diesel,42179.1,2549.43,44728.53,442309.58,0,1,1,46886.44,49057.36,48420.87,53193.52,42339.85
SME_0006,2023-11-22,2023,11,4,chemicals,uttar_pradesh,0.85,8.91,44283.37,833.88,diesel,37640.86,2234.8,39875.66,394719.55,0,0,1,47442.24,47320.25,49622.47,42615.97,42805.83
SME_0006,2023-12-22,2023,12,4,chemicals,uttar_pradesh,0.85,8.91,34607.96,674.62,diesel,29416.77,1807.98,31224.75,308477.84,0,0,0,42837.93,45457.36,44283.37,48420.87,38609.65
SME_0006,2024-01-21,2024,1,1,chemicals,uttar_pradesh,0.85,8.91,39713.39,733.17,diesel,33756.38,1964.9,35721.28,353985.06,0,0,0,39534.91,43210.67,34607.96,49622.47,35607.23
SME_0006,2024-02-20,2024,2,1,chemicals,uttar_pradesh,0.85,8.91,55497.33,972.78,diesel,47172.73,2607.05,49779.78,494675.11,0,0,0,43272.89,45357.56,39713.39,44283.37,38908.6
SME_0006,2024-03-21,2024,3,1,chemicals,uttar_pradesh,0.85,8.91,73278.18,1237.39,diesel,62286.45,3316.21,65602.66,653164.61,0,1,0,56162.97,49500.45,55497.33,34607.96,50367.91
SME_0006,2024-04-20,2024,4,2,chemicals,uttar_pradesh,0.85,8.91,64869.14,1078.76,diesel,55138.77,2891.08,58029.85,578210.68,0,1,0,64548.22,52041.56,73278.18,39713.39,57804.1
SME_0006,2024-05-20,2024,5,2,chemicals,uttar_pradesh,0.85,8.91,62078.56,1041.9,diesel,52766.78,2792.29,55559.07,553336.86,0,1,0,66741.96,55007.43,64869.14,55497.33,59730.53
SME_0006,2024-06-19,2024,6,2,chemicals,uttar_pradesh,0.85,8.91,48953.17,847.67,diesel,41610.19,2271.76,43881.95,436343.78,1,0,0,58633.62,57398.29,62078.56,73278.18,52490.29
SME_0006,2024-07-19,2024,7,3,chemicals,uttar_pradesh,0.85,8.91,57407.48,1040.62,diesel,48796.36,2788.86,51585.22,511701.22,1,0,0,56146.4,60347.31,48953.17,64869.14,50342.08
SME_0006,2024-08-18,2024,8,3,chemicals,uttar_pradesh,0.85,8.91,46094.25,876.87,diesel,39180.11,2350.01,41530.12,410860.81,1,0,0,50818.3,58780.13,57407.48,62078.56,45665.76
SME_0006,2024-09-17,2024,9,3,chemicals,uttar_pradesh,0.85,8.91,60437.01,1192.2,diesel,51371.46,3195.1,54566.56,538704.92,1,1,0,54646.25,56639.94,46094.25,48953.17,49227.3
SME_0006,2024-10-17,2024,10,4,chemicals,uttar_pradesh,0.85,8.91,57931.46,1070.66,diesel,49241.74,2869.37,52111.11,516371.71,0,1,1,54820.91,55483.66,60437.01,57407.48,49402.6
SME_0006,2024-11-16,2024,11,4,chemicals,uttar_pradesh,0.85,8.91,46699.15,847.88,diesel,39694.28,2272.32,41966.6,416252.59,0,0,1,55022.54,52920.42,57931.46,46094.25,49548.09
SME_0007,2022-01-01,2022,1,1,food_processing,haryana,0.8,7.3,20331.48,0.0,none,16265.18,0.0,16265.18,148438.21,0,1,0,20331.48,20331.48,20331.48,20331.48,16265.18
SME_0007,2022-01-31,2022,1,1,food_processing,haryana,0.8,7.3,19223.65,0.0,none,15378.92,0.0,15378.92,140350.05,0,1,0,19777.57,19777.57,20331.48,20331.48,15822.05
SME_0007,2022-03-02,2022,3,1,food_processing,haryana,0.8,7.3,13276.03,0.0,none,10620.82,0.0,10620.82,96927.04,0,0,0,17610.39,17610.39,19223.65,20331.48,14088.31
SME_0007,2022-04-01,2022,4,2,food_processing,haryana,0.8,7.3,12776.61,0.0,none,10221.29,0.0,10221.29,93280.82,0,0,0,15092.1,16401.94,13276.03,20331.48,12073.68
SME_0007,2022-05-01,2022,5,2,food_processing,haryana,0.8,7.3,12178.84,0.0,none,9743.07,0.0,9743.07,88916.56,0,0,0,12743.83,15557.32,12776.61,19223.65,10195.06
SME_0007,2022-05-31,2022,5,2,food_processing,haryana,0.8,7.3,13110.29,0.0,none,10488.23,0.0,10488.23,95716.99,0,0,0,12688.58,15149.48,12178.84,13276.03,10150.86
SME_0007,2022-06-30,2022,6,2,food_processing,haryana,0.8,7.3,13553.67,0.0,none,10842.94,0.0,10842.94,98954.06,1,0,0,12947.6,14019.85,13110.29,12776.61,10358.08
SME_0007,2022-07-30,2022,7,3,food_processing,haryana,0.8,7.3,11344.85,0.0,none,9075.88,0.0,9075.88,82827.68,1,0,0,12669.6,12706.71,13553.67,12178.84,10135.68
SME_0007,2022-08-29,2022,8,3,food_processing,haryana,0.8,7.3,10633.88,0.0,none,8507.1,0.0,8507.1,77636.95,1,0,0,11844.13,12266.36,11344.85,13110.29,9475.31
SME_0007,2022-09-28,2022,9,3,food_processing,haryana,0.8,7.3,10549.13,0.0,none,8439.3,0.0,8439.3,77018.2,1,0,0,10842.62,11895.11,10633.88,13553.67,8674.09
SME_0007,2022-10-28,2022,10,4,food_processing,haryana,0.8,7.3,20927.62,0.0,none,16742.1,0.0,16742.1,152790.57,0,1,1,14036.88,13353.24,10549.13,11344.85,11229.5
SME_0007,2022-11-27,2022,11,4,food_processing,haryana,0.8,7.3,22281.49,0.0,none,17825.19,0.0,17825.19,162675.05,0,1,1,17919.41,14881.77,20927.62,10633.88,14335.53
SME_0007,2022-12-27,2022,12,4,food_processing,haryana,0.8,7.3,19476.93,0.0,none,15581.54,0.0,15581.54,142199.22,0,1,0,20895.35,15868.98,22281.49,10549.13,16716.28
SME_0007,2023-01-26,2023,1,1,food_processing,haryana,0.8,7.3,21003.03,0.0,none,16802.42,0.0,16802.42,153341.13,0,1,0,20920.48,17478.68,19476.93,20927.62,16736.38
SME_0007,2023-02-25,2023,2,1,food_processing,haryana,0.8,7.3,19591.62,0.0,none,15673.3,0.0,15673.3,143036.56,0,1,0,20023.86,18971.64,21003.03,22281.49,16019.09
SME_0007,2023-03-27,2023,3,1,food_processing,haryana,0.8,7.3,14427.76,0.0,none,11542.21,0.0,11542.21,105335.71,0,0,0,18340.8,19618.08,19591.62,19476.93,14672.64
SME_0007,2023-04-26,2023,4,2,food_processing,haryana,0.8,7.3,14214.18,0.0,none,11371.34,0.0,11371.34,103776.38,0,0,0,16077.85,18499.17,14427.76,21003.03,12862.28
SME_0007,2023-05-26,2023,5,2,food_processing,haryana,0.8,7.3,12401.03,0.0,none,9920.82,0.0,9920.82,90538.75,0,0,0,13680.99,16852.42,14214.18,19591.62,10944.79
SME_0007,2023-06-25,2023,6,2,food_processing,haryana,0.8,7.3,10626.76,0.0,none,8501.41,0.0,8501.41,77584.97,1,0,0,12413.99,15377.4,12401.03,14427.76,9931.19
SME_0007,2023-07-25,2023,7,3,food_processing,haryana,0.8,7.3,10853.63,0.0,none,8682.9,0.0,8682.9,79241.32,1,0,0,11293.81,13685.83,10626.76,14214.18,9035.04
